930ca32ef5610bbc301899fbdff3496968ed8881041e620f50a1092597510b585cf23e6f0fe4ca670c6ce224da41848f3bbfcbd3d4fe3a5970ce562b81969f69,0,285
139f81415cac93de874bb626e2bb7449e1c00cc18a2bdd446b556dcfd95a30657b61971537ca0e946537f9a2d0edc753fd92fe3bc70940d0611fc49757fac40,0,439
a73730f9eb437d0af903eaedb2f915ce435fff5c7b725c9ec6472033936f64c7724b780d843273de187c61f823bad695cb7bfcd1e07376fec279d28558ec5a03,0,448
b88335bdcf9f2540cf56444f82912cf69497963934d89ea9924ec708354d22634c6bae9054169e49e267de6dae55ebe7decf8caadcea6651fb783eae661fe703,0,134
3751d48293ff6fc5f2ef4584b45d2a29108d117a02917e150f4172e12fce89b39d091db0b8bf0b26de7c8aa380affc3d786035bb3979a96cf1d463fa335b8c1f,0,291
6fe94ba436ed0ebbec336dc48c5c3558d2787ba50c5e25e92436fc7a9b0ece3fb9e89c17f9dd3c717b1b1e86f3c8f09aadc048cc5fbd7a8e722a144e3526e271,0,399
36281620b5413bced697916cf08300bd9b7987346109dc6e25615ef12d939ea60fed69f40b9d7d704f50d8c50fcae08f9a1e056129982135612eb13cfb1b2cb1,0,141
a58ac332c136a73780df09bc5662238195b438c820b37d1f55bbf34e5264ef961bc38a8e8757b9c5000000000000000000000000000000000000000000000000,1,367
b5812f425986b56f12b413f8d43135c54ad1e03310a5460f1cba9eaefbf1945fb9b5ba45f3f115c4e34582539e28cc5f0485055f9c34dd664b5b43b9811e4beb,0,138
f45620e91b2f7b8f0443190d90b0fb4bd4c309eb3e50aadf966fbb9d2d3543c29c44166ef2afa5be747626fc2db338a3142639fdcc1f3e4f5ae62611544ab22a,0,398
9212a635abebe43ac2f424de18ea78b8836bc0a99d5f834989584f0b2729658a34b51d6fde85953eb999c98e0095635cb1de845198a3e689b7a85978334bb751,0,244
2f9ffcd2b21a12dfa0766e2073d7d951f0deb72f014db4c3e4eb525ad077d85f509fca14ade6b2f8b6d759e5c2133190bda3d759a3456337dc0c1db0ca0831be,0,424
126b9d9d20af2bab018f9e7c55d0cb586439e98f62f071eab592b2154cc2e4309b29417f09565b1da59f64dbea5efce9e800c5823cc6cf508531f50ecca8a849,0,414
40c7694e4437320cdb63d8731d82e9be18699515a1cdc30d70caf505a6a1bf51f863f434552a4dae895a7f58cb5af0be5d9114c481e5fda6511212695df8b0bf,0,311
