eec110c2f50fb5d45bfd9bc9e7ba1afcc0be8b4ef9f8c434e57950152e278363,0,1,0
ea0641772039fe9b95a0b5237f28dc81a4fd96bffde74a8b42ebebf6e52b1be5,1,1,1
72ccfb097deff7ff87525e959e8183791da37da770b459f4fdf56f6142973b49,2,1,0
d1c65ed1d041f4d00b51e2ee7d1ea97ab935dcdeda156564bd1c82a3bb6b6259,3,1,2
1c390ba5f565cb9886eda30890ae26ab3c288f94c5babed26b4694c4c4054357,4,1,2
d2fae135fcfb87899a5ca9bc435cf8597b87b2b10aabfa950ed270fba42206b1,5,1,2
466e4cf4570836f0464bde5dc061f4ec43beec327c597d3075d695fd6e366a7a,6,1,2
99d2d3d46025ec2c75dedf918c04990a88ecac1ccd9cda46133a532d62993838,7,1,2
50c3705672fd63a8d8270bc518b88241d0c120dce5c5c4bffb4b71ecaba8ff9e,8,1,1
07cfee9fbe27025068ac9a16ecf6d46b08d1ea020f3ae1abd5cb81ebd6e7482b,10,1,0
1d0eda678a616c5fdd515f587dc0c7e7b74146590aceb5468c5337c0d88ada9c,11,1,2
a37a1c842c4bbb8ddcb7ad6b0646b324df516dfb8b72c0f71d36e4edede95c3b,12,1,2
d8767dbc2a91d1088e04de1448a1f190767e852e9a96b94861a83221b78961cf,13,1,1
eba8d85907d73a73c236fc6e2be040dcaaa0dfdbeec485ff451922b14ab0a274,15,1,1
3b6d15d2d89bde128bb9f7e0d8d412e0d2861e6180e8abc79ad056ffc82f8d16,16,1,0
a873c79b66e0171383623e8d51091812759610427ed90b854858d2b09190adf5,17,1,2
4a673367137168ea94bd3a9c7ff18321b7f686b46289d2d079e556c86b841e97,18,1,2
1146641704e7f79f001df7b13c8cf42d786205dc48bb0bc7e6814849e6669239,19,1,2
8e4871f9899c228f326abd77c004c12c9d7a11d2a9a728a56f22c215769c5f45,20,1,1
221b4f02cab88c0f6663ddf140b29319e770511faf62ce7a4eb2cfca6cf71021,21,1,0
612b9cff6180dc584a9ad8eeab129cbda9b667be02541fef825ea5f1a7dbf952,22,1,2
79f49f0e7329799c03b7a839cf5c6a1bdd63d57fdaf79bf0d5eae170b35a7573,23,1,2
d7db767bf60699a16434dd16e6b41a6d4877e53c479957a2548208830d7023d0,25,1,1
9899482ba056bf1a82fe0cd69c702ae478c6c2a4d7d30a9d081dba502e7d23b5,26,1,1
1f72b5cabed08ab4eabc4c93b98a1aedc8fe15ee8b1830719429365b66a00ea3,27,1,2
e5f9d7eef40c72c0464655e09f7e92d121005d9afeccb45697cc6f761a1433f3,28,1,0
554227baf3368c65dd0f80c6f2f3b0ea8fc6795a4e22db2186224b4eb2a7ce16,29,1,1
b52ceda72e7567e692e83659e23bf572bcfb488bc0a349fdf5e4192474db0c0b,30,1,1
564fa26118cf08bdc38fd5f9df6541b97a07fa69e487fe8ca7c33babbb515904,32,1,2
cd0eea8dd2e9803ab2820d0d5f3944b6b449809bb665da3c0269d568ea89c8c3,34,1,0
31ba28cbf5a21d6859b0e2f527abbda6741e6ecb3db2db9463c0808f62c18c14,36,1,1
90c08f50333820e85e037883f7d30f79c2a2c273f7262739c22c26e4f02cc5bc,37,1,2
3001fc7127291871bd57f6a61a851031eb85b98e4c450d1378e4be8d86efa873,39,1,1
a36b9dcdadda3df7dd3a267bd84bc85eb911f735a167e0907d08b99c72c78d23,40,1,0
fed60c9a6d92ed5a99e478ded655968453a9f0d7c17ad2eb0991966fb2ad9f3a,41,1,2
42a7cc09abdffaef8cdaf5595759ad6f1abc78763f7f40703fbe264eab8fdc05,43,1,2
eec54bcaf3fa9f6652f5c3acae4a4ae447984fc764eaa8538cdecee6d3dbe589,44,1,2
73752d766dc6d85e2fadb1a844bb96274b982fec41fc87d62d813479445e5f1b,46,1,2
dfb53cbcd11aa366dbc4974be70822fcb5815d3740827686ca70f96dfab9dd1e,47,1,2
0ccc2a11270524882a0873c939c23dd7421aa04b30a2db2f063341c4ce36eaf8,48,1,1
ad39bfe57ae23d4951188a1b7ce33b8281be18c5488c25900fc68186acaa35bb,49,1,2
9e5365e127bf8053b260b668baf6a2bb473b1aea31656789511e0aa15d6d5e9a,50,1,1
69c7b3da121983dce942e65022d2f606a7c688aa9a308d50b0b2ed43d7915e4f,51,1,1
fd6fc845bbea5e9635090c24929f5285bbddcc8990224da7974d63357952d186,52,1,1
